"id","zipcode","city","combi","agent_id","agent_name","agent_phone","agency_name","agency_address"
3448,8404,"Winterthur","8404 Winterthur","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3449,8405,"Winterthur","8405 Winterthur","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3450,8406,"Winterthur","8406 Winterthur","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3451,8408,"Winterthur","8408 Winterthur","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3452,8409,"Winterthur","8409 Winterthur","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3453,8412,"Aesch (Neftenbach)","8412 Aesch (Neftenbach)","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3454,8412,"Hünikon","8412 Hünikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3455,8412,"Riet (Neftenbach)","8412 Riet (Neftenbach)","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3456,8413,"Neftenbach","8413 Neftenbach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3457,8414,"Buch am Irchel","8414 Buch am Irchel","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3458,8415,"Berg am Irchel","8415 Berg am Irchel","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3459,8415,"Gräslikon","8415 Gräslikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3460,8416,"Flaach","8416 Flaach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3461,8418,"Schlatt","8418 Schlatt","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3462,8421,"Dättlikon","8421 Dättlikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3463,8422,"Pfungen","8422 Pfungen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3464,8424,"Embrach","8424 Embrach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3465,8425,"Oberembrach","8425 Oberembrach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3466,8426,"Lufingen","8426 Lufingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3467,8427,"Freienstein","8427 Freienstein","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3468,8427,"Rorbas","8427 Rorbas","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3469,8428,"Teufen ZH","8428 Teufen ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3470,8442,"Hettlingen","8442 Hettlingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3471,8444,"Henggart","8444 Henggart","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3472,8447,"Dachsen","8447 Dachsen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3473,8450,"Andelfingen","8450 Andelfingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3474,8451,"Kleinandelfingen","8451 Kleinandelfingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3475,8452,"Adlikon","8452 Adlikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3476,8453,"Alten","8453 Alten","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3477,8454,"Buchberg","8454 Buchberg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3478,8455,"Rüdlingen","8455 Rüdlingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3479,8457,"Humlikon","8457 Humlikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3480,8458,"Dorf","8458 Dorf","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3481,8459,"Volken","8459 Volken","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3482,8460,"Marthalen","8460 Marthalen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3483,8461,"Oerlingen","8461 Oerlingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3484,8462,"Rheinau","8462 Rheinau","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3485,8463,"Benken ZH","8463 Benken ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3486,8464,"Ellikon am Rhein","8464 Ellikon am Rhein","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3487,8465,"Rudolfingen","8465 Rudolfingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3488,8465,"Wildensbuch","8465 Wildensbuch","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3489,8466,"Trüllikon","8466 Trüllikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3490,8467,"Truttikon","8467 Truttikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3491,8468,"Guntalingen","8468 Guntalingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3492,8468,"Waltalingen","8468 Waltalingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3493,8471,"Bänk (Dägerlen)","8471 Bänk (Dägerlen)","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3494,8471,"Berg (Dägerlen)","8471 Berg (Dägerlen)","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3495,8471,"Dägerlen","8471 Dägerlen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3496,8471,"Oberwil (Dägerlen)","8471 Oberwil (Dägerlen)","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3497,8471,"Rutschwil","8471 Rutschwil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3498,8472,"Seuzach","8472 Seuzach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3499,8474,"Dinhard","8474 Dinhard","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3500,8475,"Ossingen","8475 Ossingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3501,8476,"Unterstammheim","8476 Unterstammheim","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3502,8477,"Oberstammheim","8477 Oberstammheim","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3503,8478,"Thalheim","8478 Thalheim","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3504,8479,"Altikon","8479 Altikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3505,8482,"Sennhof","8482 Sennhof","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3506,8483,"Kollbrunn","8483 Kollbrunn","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3507,8484,"Neschwil","8484 Neschwil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3508,8484,"Weisslingen","8484 Weisslingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3509,8486,"Rikon im Tösstal","8486 Rikon im Tösstal","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3510,8487,"Rämismühle","8487 Rämismühle","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3511,8487,"Zell ZH","8487 Zell ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3512,8488,"Turbenthal","8488 Turbenthal","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3513,8489,"Wildberg","8489 Wildberg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3514,8492,"Wila","8492 Wila","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3515,8493,"Saland","8493 Saland","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3516,8494,"Bauma","8494 Bauma","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3517,8495,"Schmidrüti","8495 Schmidrüti","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3518,8496,"Steg im Tösstal","8496 Steg im Tösstal","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3519,8497,"Fischenthal","8497 Fischenthal","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3520,8498,"Gibswil","8498 Gibswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3521,8499,"Sternenberg","8499 Sternenberg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3522,8500,"Frauenfeld","8500 Frauenfeld","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3523,8500,"Gerlikon","8500 Gerlikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3524,8505,"Dettighofen","8505 Dettighofen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3525,8505,"Pfyn","8505 Pfyn","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3526,8506,"Lanzenneunforn","8506 Lanzenneunforn","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3527,8507,"Hörhausen","8507 Hörhausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3528,8508,"Homburg","8508 Homburg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3529,8512,"Lustdorf","8512 Lustdorf","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3530,8512,"Thundorf","8512 Thundorf","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3531,8512,"Wetzikon TG","8512 Wetzikon TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3532,8514,"Amlikon-Bissegg","8514 Amlikon-Bissegg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3533,8522,"Aawangen","8522 Aawangen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3534,8522,"Häuslenen","8522 Häuslenen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3535,8523,"Hagenbuch ZH","8523 Hagenbuch ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3536,8524,"Buch b. Frauenfeld","8524 Buch b. Frauenfeld","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3537,8524,"Uesslingen","8524 Uesslingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3538,8525,"Niederneunforn","8525 Niederneunforn","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3539,8525,"Wilen b. Neunforn","8525 Wilen b. Neunforn","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3540,8526,"Oberneunforn","8526 Oberneunforn","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3541,8532,"Warth","8532 Warth","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3542,8532,"Weiningen TG","8532 Weiningen TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3543,8535,"Herdern","8535 Herdern","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3544,8536,"Hüttwilen","8536 Hüttwilen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3545,8537,"Nussbaumen TG","8537 Nussbaumen TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3546,8537,"Uerschhausen","8537 Uerschhausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3547,8542,"Wiesendangen","8542 Wiesendangen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3548,8543,"Bertschikon","8543 Bertschikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3549,8543,"Gundetswil","8543 Gundetswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3550,8543,"Kefikon ZH","8543 Kefikon ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3551,8544,"Attikon","8544 Attikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3552,8545,"Rickenbach Sulz","8545 Rickenbach Sulz","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3553,8545,"Rickenbach ZH","8545 Rickenbach ZH","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3554,8546,"Islikon","8546 Islikon","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3555,8546,"Kefikon TG","8546 Kefikon TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3556,8546,"Menzengrüt","8546 Menzengrüt","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3557,8547,"Gachnang","8547 Gachnang","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3558,8548,"Ellikon a d Thur","8548 Ellikon a d Thur","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3559,8552,"Felben-Wellhausen","8552 Felben-Wellhausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3560,8553,"Eschikofen","8553 Eschikofen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3561,8553,"Harenwilen","8553 Harenwilen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3562,8553,"Hüttlingen","8553 Hüttlingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3563,8553,"Mettendorf TG","8553 Mettendorf TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3564,8554,"Bonau","8554 Bonau","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3565,8554,"Müllheim-Wigoltgn","8554 Müllheim-Wigoltgn","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3566,8555,"Müllheim Dorf","8555 Müllheim Dorf","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3567,8556,"Engwang","8556 Engwang","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3568,8556,"Illhart","8556 Illhart","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3569,8556,"Lamperswil TG","8556 Lamperswil TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3570,8556,"Wigoltingen","8556 Wigoltingen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3571,8558,"Raperswilen","8558 Raperswilen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3572,8560,"Märstetten","8560 Märstetten","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3573,8561,"Ottoberg","8561 Ottoberg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3574,8564,"Engwilen","8564 Engwilen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3575,8564,"Gunterswilen","8564 Gunterswilen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3576,8564,"Hattenhausen","8564 Hattenhausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3577,8564,"Hefenhausen","8564 Hefenhausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3578,8564,"Lipperswil","8564 Lipperswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3579,8564,"Sonterswil","8564 Sonterswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3580,8564,"Wagerswil","8564 Wagerswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3581,8564,"Wäldi","8564 Wäldi","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3582,8565,"Hugelshofen","8565 Hugelshofen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3583,8566,"Dotnacht","8566 Dotnacht","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3584,8566,"Ellighausen","8566 Ellighausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3585,8566,"Lippoldswilen","8566 Lippoldswilen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3586,8566,"Neuwilen","8566 Neuwilen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3587,8570,"Weinfelden","8570 Weinfelden","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3588,8572,"Andhausen","8572 Andhausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3589,8572,"Berg TG","8572 Berg TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3590,8572,"Graltshausen","8572 Graltshausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3591,8572,"Guntershausen Berg","8572 Guntershausen Berg","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3592,8573,"Alterswilen","8573 Alterswilen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3593,8573,"Altishausen","8573 Altishausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3594,8573,"Siegershausen","8573 Siegershausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3595,8574,"Dettighofen Lengw.","8574 Dettighofen Lengw.","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3596,8574,"Illighausen","8574 Illighausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3597,8574,"Lengwil","8574 Lengwil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3598,8574,"Oberhofen TG","8574 Oberhofen TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3599,8575,"Bürglen TG","8575 Bürglen TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3600,8575,"Istighofen","8575 Istighofen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3601,8576,"Mauren TG","8576 Mauren TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3602,8577,"Schönholzerswilen","8577 Schönholzerswilen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3603,8580,"Amriswil","8580 Amriswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3604,8580,"Biessenhofen","8580 Biessenhofen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3605,8580,"Hagenwil","8580 Hagenwil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3606,8580,"Hefenhofen","8580 Hefenhofen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3607,8580,"Sommeri","8580 Sommeri","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3608,8581,"Schocherswil","8581 Schocherswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3609,8582,"Dozwil","8582 Dozwil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3610,8583,"Donzhausen","8583 Donzhausen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3611,8583,"Götighofen","8583 Götighofen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3612,8583,"Sulgen","8583 Sulgen","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3613,8584,"Leimbach TG","8584 Leimbach TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3614,8584,"Opfershofen TG","8584 Opfershofen TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3615,8585,"Birwinken","8585 Birwinken","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3616,8585,"Happerswil","8585 Happerswil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3617,8585,"Herrenhof","8585 Herrenhof","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3618,8585,"Klarsreuti","8585 Klarsreuti","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3619,8585,"Langrickenbach","8585 Langrickenbach","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3620,8585,"Mattwil","8585 Mattwil","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3621,8585,"Schönenbaumgarten","8585 Schönenbaumgarten","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3622,8585,"Zuben","8585 Zuben","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3623,8586,"Andwil TG","8586 Andwil TG","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
3624,8586,"Buch b. Kümmertshs","8586 Buch b. Kümmertshs","agentuser4","Lionel Ammeter","043 576 45 89","Zurich Agency Group","St. Annagasse 4, 8001 Zürich"
